attraction_id,name,country,province,city,location,price,rating
441,1-day_whistler_day_tour_from_vancouver,canada,british_columbia,vancouver,"{'lat': 49.2788333, 'lng': -123.1232148}",72.45,-1.0
442,victoria_day_trip_from_seattle_with_butchart_gardens,united_states,washington_(wa),seattle,nil,271.29,4.5
443,jasper_to_lake_louise_one-way_tour,canada,alberta,canadian_rockies,"{'lat': 52.8780879, 'lng': -118.0799308}",250.95,5.0
444,private_niagara_falls_full-day_tour_from_toronto,canada,ontario,toronto,"{'lat': 45.463769, 'lng': -73.8233438}",700.0,5.0
445,niagara_falls_day_tour_from_toronto,canada,ontario,toronto,nil,84.75,4.0
446,wilderness_&_eagle_viewing_float,canada,british_columbia,squamish,"{'lat': 49.7416552, 'lng': -123.1364209}",124.95,-1.0
447,niagara-on-the-lake_cycle_and_wine-tasting_tour_with_optional_two_course_lunch,canada,ontario,niagara_falls,"{'lat': 43.2265419, 'lng': -79.1159615}",77.98,5.0
448,"banff,_yoho_&_jasper_national_parks_summer_tour_from_calgary_(airport_transfers)",canada,alberta,calgary,nil,864.71,-1.0
449,niagara_on_the_lake_from_toronto,canada,ontario,toronto,"{'lat': 43.0756764, 'lng': -79.0856639}",99.0,-1.0
450,4-day_vancouver_island_explorer_tour_from_vancouver,canada,british_columbia,vancouver,"{'lat': 49.2788333, 'lng': -123.1232148}",592.2,-1.0
451,8-days_east_coast_usa_&_canada_from_new_york_(with_airport_transfers),united_states,new_york_(ny),things_to_do_in_cambridge,nil,537.81,-1.0
452,"calgary,_banff_(in-depth),_jasper_&_yoho_national_parks_tour_from_calgary",canada,alberta,calgary,nil,733.43,-1.0
453,camping_in_ontario's_most_beautiful_location,canada,ontario,things_to_do_in_haliburton,nil,150.0,-1.0
454,port_renfrew_whale_&_wildlife_watching,canada,british_columbia,vancouver_island,"{'lat': 48.4222022, 'lng': -123.3796261}",149.0,-1.0
455,tofino_2-day_tour_from_vancouver,canada,british_columbia,vancouver,"{'lat': 49.2869235, 'lng': -123.12216}",412.0,-1.0
456,wood_walker,canada,quebec,montreal,"{'lat': 56.130366, 'lng': -106.346771}",135.0,-1.0
457,"half-day_whale_watching_(telegraph_cove,_bc)",canada,british_columbia,vancouver_island,"{'lat': 48.4227209, 'lng': -123.3689786}",143.07,-1.0
458,3_hour_whale_watching_tour,canada,british_columbia,vancouver_island,"{'lat': 48.6488242, 'lng': -123.3946395}",129.0,5.0
459,new_brunswick_shore_excursion:_fundy_coast_to_shore_tour,canada,new_brunswick,saint_john,nil,214.08,-1.0
460,keji_southern_lakes_canoe_trip_-_3_day,canada,nova_scotia,things_to_do_in_earltown,nil,684.25,-1.0
461,frozen_ocean_canoe_trip_-3_day,canada,nova_scotia,things_to_do_in_earltown,nil,684.25,-1.0
462,whistler_by_float_plane,canada,british_columbia,whistler,"{'lat': 49.284751, 'lng': -123.1394811}",519.0,-1.0
463,yukon-northern_lights_4-days_adventure_in_whitehorse,canada,british_columbia,vancouver_island,"{'lat': 49.2869235, 'lng': -123.12216}",-1.0,-1.0
464,rental_of_a_boat_on_the_st._lawrence_river_-_quebec_city,canada,quebec,quebec_city,nil,-1.0,-1.0
465,"banff,_jasper,_okanagan_lake_&_kamloops_tour_from_vancouver",canada,british_columbia,things_to_do_in_lake_louise,nil,714.35,-1.0
466,nova_scotia_bucket_list_tour,canada,nova_scotia,halifax_region,nil,-1.0,-1.0
467,coastal_headland_hiking_tour,canada,nova_scotia,halifax_region,nil,172.5,-1.0
468,hiking_and_sea_kayaking_combo_tour,canada,nova_scotia,halifax_region,nil,212.75,-1.0
469,lunenburg_hike_and_town_tour,canada,nova_scotia,halifax_region,nil,172.5,-1.0
470,ucluelet_harbour_kayaking_tour,canada,british_columbia,vancouver_island,"{'lat': 48.936092, 'lng': -125.537252}",89.0,-1.0
471,peggy's_cove_hike_and_village_tour,canada,nova_scotia,halifax_region,nil,143.75,-1.0
472,cape_split_hiking_tour,canada,nova_scotia,halifax_region,nil,172.5,-1.0
473,bay_of_fundy_walk_and_winery_tour,canada,nova_scotia,halifax_region,nil,189.75,-1.0
474,sea_to_sky_vancouver_tour,canada,british_columbia,vancouver,"{'lat': 49.2043733, 'lng': -122.9339129}",96.0,-1.0
475,original_hamilton_beer_tours,canada,ontario,things_to_do_in_dundas,nil,118.65,-1.0
476,vancouver_to_victoria_and_butchart_gardens_private_tour_-_ferry/admission_incl.,canada,british_columbia,vancouver,"{'lat': 49.2477822, 'lng': -123.0330053}",-1.0,-1.0
477,gems_of_niagara_falls_small-group_tour,canada,ontario,niagara_falls,"{'lat': 43.6704097, 'lng': -79.3872779}",197.75,5.0
478,niagara_falls_freedom_day_trip_from_toronto,canada,ontario,toronto,"{'lat': 43.6561507, 'lng': -79.3842642}",136.0,4.5
479,full-day_niagara_winery_tour_from_toronto,canada,ontario,toronto,"{'lat': 43.703077, 'lng': -79.406384}",99.0,4.5
480,10-hour_small_group_whistler_day_trip_from_vancouver,canada,british_columbia,vancouver,"{'lat': 49.2869235, 'lng': -123.12216}",190.0,-1.0
481,fraser_valley_wine_tour_from_vancouver,canada,british_columbia,vancouver,nil,187.0,5.0
482,"local_food,_craft_beverage_and_estate_winery_tour_of_cowichan_valley",canada,british_columbia,vancouver_island,nil,150.0,5.0
483,algonquin_provincial_park_day_tour_from_toronto,canada,ontario,toronto,nil,186.0,-1.0
484,quebec_city_day_tour_from_montreal,canada,quebec,montreal,nil,50.0,3.0
485,winter_wine_tour_from_montreal_with_exclusive_winery_access,canada,quebec,montreal,"{'lat': 45.502057, 'lng': -73.569345}",97.73,4.5
486,niagara_falls_small-group_tour_from_toronto,canada,ontario,toronto,"{'lat': 43.6704097, 'lng': -79.3872779}",254.25,5.0
487,victoria_and_butchart_gardens_by_helicopter_and_speed_boat,canada,british_columbia,vancouver,"{'lat': 49.284751, 'lng': -123.1394811}",579.0,5.0
488,niagara_falls_evening_lights_day_trip_from_toronto,canada,ontario,toronto,"{'lat': 43.6561507, 'lng': -79.3842642}",180.0,4.5
489,victoria_excursion_from_vancouver_by_helicopter_and_sea_plane,canada,british_columbia,vancouver,"{'lat': 49.284751, 'lng': -123.1394811}",699.0,-1.0
490,halifax_&_peggys_cove_&_coastal,canada,nova_scotia,halifax_region,"{'lat': 45.2561362, 'lng': -81.6634697}",275.0,-1.0
491,dog_mountain_snowshoeing_and_photography_tour,canada,british_columbia,vancouver,"{'lat': 56.130366, 'lng': -106.346771}",143.0,5.0
492,vancouver_island_cycling_tour_including_lunch_and_wine_tasting,canada,british_columbia,vancouver,"{'lat': 49.2914718, 'lng': -123.142404}",204.5,5.0
493,calgary_flames_hockey_tours,canada,alberta,canadian_rockies,"{'lat': 51.1772837, 'lng': -115.5727351}",156.45,-1.0
494,bc_winter_super_saver_2_day_city_hop_on_hop_off_tour_plus_whistler_day_trip,canada,british_columbia,vancouver,"{'lat': 49.284609, 'lng': -123.108474}",231.0,5.0
496,half-day_small_group_canadian_rockies_hike_from_canmore,canada,alberta,canadian_rockies,nil,75.0,5.0
497,full-day_vancouver_to_victoria_tour_by_ferry,canada,british_columbia,vancouver,"{'lat': 49.2869235, 'lng': -123.12216}",320.0,4.0
498,mountain_lakes_and_waterfalls_day_trip_from_calgary,canada,alberta,calgary,"{'lat': 51.1306919, 'lng': -114.0066346}",294.0,5.0
499,whistler_day_trip_by_seaplane_from_vancouver,canada,british_columbia,vancouver,"{'lat': 48.4241277, 'lng': -123.3707833}",409.0,4.5
500,columbia_icefield_tour_including_the_glacier_skywalk_from_calgary,canada,alberta,calgary,"{'lat': 51.1306919, 'lng': -114.0066346}",380.1,4.5
501,banff_to_jasper_one-way_tour,canada,alberta,canadian_rockies,"{'lat': 52.8780879, 'lng': -118.0799308}",257.25,5.0
502,full-day_cheakamus_rafting_and_sea_to_sky_gondola_combo_from_vancouver,canada,british_columbia,vancouver,"{'lat': 49.749151, 'lng': -123.133378}",205.79,5.0
503,niagara_falls_day_tour_with_hop_on_hop_off_toronto_city_tour,canada,ontario,toronto,"{'lat': 43.6561507, 'lng': -79.3842642}",192.0,4.5
504,niagara_falls_day_trip_from_boston_by_air,united_states,massachusetts_(ma),boston,"{'lat': 40.751976, 'lng': -73.986603}",871.12,4.0
505,luxury_bus_tour_of_niagara_falls_with_hornblower_cruise_from_toronto,canada,ontario,toronto,nil,170.0,4.5
506,private_tour:_whistler_day_trip_from_vancouver,canada,british_columbia,vancouver,nil,252.0,5.0
507,vancouver_full-day_sightseeing_and_photography_tour,canada,british_columbia,vancouver,"{'lat': 56.130366, 'lng': -106.346771}",249.0,5.0
508,vancouver_to_victoria_whale_watching_&_butchart_gardens_with_return_by_speedboat,canada,british_columbia,vancouver,"{'lat': 49.284751, 'lng': -123.1394811}",459.0,5.0
509,icefields_parkway_discovery_to_jasper_from_calgary,canada,alberta,calgary,"{'lat': 51.1306919, 'lng': -114.0066346}",327.6,5.0
510,4_hour_montreal_architecture_&_city_bike_tour_with_wine_or_beer,canada,quebec,montreal,"{'lat': 45.505816, 'lng': -73.5531589}",86.23,5.0
511,vancouver_coastal_canyon_tour,canada,british_columbia,vancouver,nil,158.0,5.0
512,seaplane_flight_to_vancouver_with_bus_tour_from_victoria,canada,british_columbia,vancouver_island,"{'lat': 48.4241277, 'lng': -123.3707833}",439.0,5.0
513,4_hour_quickie_adventure,canada,nova_scotia,things_to_do_in_earltown,nil,92.0,-1.0
514,bus_tour_of_niagara_falls_with_lunch_and_boat_from_mississauga,canada,ontario,toronto,nil,215.0,-1.0
515,nahatlatch_river_rafting_-_24_amazing_rapids,canada,british_columbia,things_to_do_in_boston_bar,"{'lat': 49.9877922, 'lng': -121.5409754}",175.0,-1.0
516,victoria_highlight_city_tour,canada,british_columbia,vancouver_island,"{'lat': 48.4280462, 'lng': -123.368555}",74.95,4.0
517,niagara_wine_and_mead_experience,canada,ontario,toronto,nil,399.0,-1.0
518,vancouver_super_saver:_city_sightseeing_tour_plus_whistler_day_trip,canada,british_columbia,vancouver,"{'lat': 49.284609, 'lng': -123.108474}",257.0,-1.0
519,fraser_river_scenic_rafting_trip,canada,british_columbia,vancouver,"{'lat': 49.9877922, 'lng': -121.5409754}",150.0,-1.0
520,thompson_river_rafting_day_trip,canada,british_columbia,fraser_lake,"{'lat': 49.9877922, 'lng': -121.5409754}",175.0,-1.0
521,private_tour:_capilano_suspension_bridge_and_grouse_mountain,canada,british_columbia,vancouver,nil,332.91,5.0
522,private_tour:_fraser_valley_wine_country_day_trip_from_vancouver,canada,british_columbia,vancouver,nil,300.89,4.0
523,5_day_broken_islands_kayaking_expedition,canada,british_columbia,vancouver_island,nil,-1.0,-1.0
524,niagara_falls_day_trip_from_philadelphia_by_air,united_states,pennsylvania_(pa),philadelphia,"{'lat': 40.751976, 'lng': -73.986603}",871.12,-1.0
525,dark_sky_canoe_trip_-_2_day,canada,nova_scotia,things_to_do_in_earltown,nil,454.25,-1.0
526,victoria_to_cowichan_valley_wine_tour,canada,british_columbia,vancouver_island,nil,140.0,4.5
527,lake_rossignol_canoe_trip_-_3_day,canada,nova_scotia,things_to_do_in_earltown,nil,684.25,-1.0
528,toronto_to_niagara_falls_&_niagara-on-the-lake_day_tour_with_free_wine_tasting,canada,ontario,toronto,"{'lat': 43.0756764, 'lng': -79.0856639}",179.0,3.0
529,keji_southern_lakes_canoe_trip_-_4_day,canada,nova_scotia,things_to_do_in_earltown,nil,914.25,-1.0
530,taste_of_the_tobeatic_canoe_trip_-_4_day,canada,nova_scotia,things_to_do_in_earltown,nil,-1.0,-1.0
531,whistler_day_tour_from_vancouver,canada,british_columbia,vancouver,"{'lat': 49.2869235, 'lng': -123.12216}",109.0,4.0
532,all_terrain_vehicle_tour_the_newfoundland_wilderness,canada,newfoundland_and_labrador,newfoundland,"{'lat': 48.368514, 'lng': -53.357835}",265.0,-1.0
533,victoria_full-day_sightseeing_tour_from_vancouver,canada,british_columbia,vancouver,"{'lat': 49.2869235, 'lng': -123.12216}",154.0,4.0
534,vancouver_to_victoria_whale_watching_with_return_to_vancouver_by_seaplane,canada,british_columbia,vancouver,"{'lat': 49.284751, 'lng': -123.1394811}",569.0,4.5
535,niagara_falls_illumination_tour,canada,ontario,toronto,"{'lat': 45.463769, 'lng': -73.8233438}",215.0,-1.0
536,waterfalls_&_whistler_tour,canada,british_columbia,vancouver,"{'lat': 49.1513729, 'lng': -122.941449}",200.0,-1.0
537,2-day_whistler_sea_to_sky_tour_from_vancouver,canada,british_columbia,vancouver,"{'lat': 49.2788333, 'lng': -123.1232148}",166.95,4.5
538,bus_tour_of_niagara_falls_including_hornblower_from_toronto,canada,ontario,toronto,nil,175.0,5.0
539,indian_arm_sightseeing_tour,canada,british_columbia,vancouver,"{'lat': 49.2929184, 'lng': -123.1277908}",75.0,1.0
540,niagara_falls_usa_guided_day_trip_from_new_york_city_by_air,united_states,new_york_(ny),new_york_city,"{'lat': 40.7539128, 'lng': -73.9864172}",783.87,-1.0
541,gibsons_sunshine_coast_full-day_hiking_tour,canada,british_columbia,vancouver,nil,195.0,-1.0
542,new_brunswick_golf_excursion_river_valley_nine_&_dine,canada,new_brunswick,saint_john,nil,250.0,-1.0
543,winter_canadian_rockies_canyon_hike,canada,alberta,things_to_do_in_canmore,nil,75.0,-1.0
544,secret_sips_of_the_shuswap_wine_trail,canada,british_columbia,kamloops,"{'lat': 50.704936000000004, 'lng': -120.4427039}",103.95,-1.0
545,lake_louise_to_jasper_one-way_tour,canada,alberta,canadian_rockies,"{'lat': 52.8780879, 'lng': -118.0799308}",250.95,4.5
546,small-group_niagara_falls_tour,canada,ontario,toronto,"{'lat': 45.463769, 'lng': -73.8233438}",250.0,4.5
547,sea_to_sky_alpine_and_waterfall_hike,canada,british_columbia,vancouver,nil,180.0,-1.0
548,2-day_niagara_falls_day_trip_from_new_york_city_by_train_and_air,united_states,new_york_(ny),new_york_city,"{'lat': 40.751976, 'lng': -73.986603}",952.92,1.0
549,niagara_falls_tour_from_oakville_and_burlington,canada,ontario,niagara_falls,nil,179.0,-1.0
550,coastal_lighthouse_and_winery_tour,canada,prince_edward_island,things_to_do_in_murray_river,nil,86.25,4.0
551,toronto_to_niagara_falls_day_trip_by_train,canada,ontario,toronto,"{'lat': 40.751976, 'lng': -73.986603}",489.41,5.0
552,vancouver_to_whistler_scenic_flight,canada,british_columbia,vancouver,"{'lat': 48.4241277, 'lng': -123.3707833}",208.01,4.5
553,half-day_canadian_side_sightseeing_tour_of_niagara_falls_with_cruise_&_lunch,canada,ontario,niagara_falls,"{'lat': 43.6837428, 'lng': -79.5929134}",199.0,4.5
554,dream_car_driving_experience,canada,british_columbia,vancouver,"{'lat': 49.359068, 'lng': -123.267023}",225.75,-1.0
555,ultimate_wine_country_and_niagara_falls,canada,ontario,toronto,"{'lat': 56.130366, 'lng': -106.346771}",450.0,-1.0
556,3_day_broken_group_islands_kayaking_expedition,canada,british_columbia,vancouver_island,nil,950.0,-1.0
557,vancouver_island_atv_tour,canada,british_columbia,vancouver_island,"{'lat': 49.2642733, 'lng': -124.7592896}",627.9,5.0
558,toronto_and_niagara_falls_private_tour,canada,ontario,toronto,nil,750.0,-1.0
559,niagara_falls_day_trip_from_toronto,canada,ontario,toronto,nil,115.0,3.0
560,victoria_and_butchart_gardens_with_victoria_clipper_to_seattle_one-way_from_vancouver,canada,british_columbia,vancouver,"{'lat': 49.284609, 'lng': -123.108474}",373.0,4.5
561,"high-speed_passenger_ferry_day_trips_from_vancouver_to_victoria,_bc,_canada",canada,british_columbia,vancouver,nil,231.0,-1.0
562,the_ultimate_group_package_deal_of_victoria,canada,british_columbia,vancouver_island,nil,650.0,5.0
563,"private_day_trip_to_niagara_falls,_canada_from_usa",united_states,new_york_(ny),buffalo,"{'lat': 37.09024, 'lng': -95.712891}",175.0,-1.0
564,private_niagara_ice_wine_tour,canada,ontario,niagara_falls,nil,165.0,5.0
565,full_day_private_wine_tours_for_up_to_10_people,canada,british_columbia,okanagan_valley,"{'lat': 49.9325068, 'lng': -119.4001778}",999.0,-1.0
566,niagara_falls_day_tour_from_toronto,canada,ontario,toronto,"{'lat': 43.703077, 'lng': -79.406384}",94.92,5.0
567,small-group_quebec_city_food_tour,canada,quebec,quebec_city,"{'lat': 46.8130864, 'lng': -71.2055932}",53.0,4.5
568,victoria_guided_food_and_history_tour,canada,british_columbia,vancouver_island,"{'lat': 48.4300479, 'lng': -123.3637239}",63.0,5.0
569,niagara_falls_tour_day_trip_from_toronto,canada,ontario,toronto,nil,89.0,4.5
570,st._lawrence_market_and_old_toronto_food_tour,canada,ontario,toronto,"{'lat': 43.6596227, 'lng': -79.3472817}",89.0,5.0
571,niagara_falls_day_and_evening_tour_with_boat_cruise_and_optional_fallsview_dinner,canada,ontario,toronto,"{'lat': 43.6837428, 'lng': -79.5929134}",169.0,4.5
572,niagara_falls_platinum_tour_from_toronto_with_cruise_and_lunch,canada,ontario,toronto,nil,149.0,4.5
573,niagara-on-the-lake_wine_tour_and_tastings_with_transport,canada,ontario,niagara_falls,"{'lat': 43.0618004, 'lng': -79.1214261}",40.0,4.5
574,gastronomic_gastown_walking_tour,canada,british_columbia,vancouver,"{'lat': 49.2838297, 'lng': -123.1099959}",146.35,5.0
575,half-day_beer_cider_and_wine_tour,canada,ontario,niagara_falls,"{'lat': 43.0618004, 'lng': -79.1214261}",35.0,3.5
576,historic_downtown_victoria_food_tour,canada,british_columbia,vancouver_island,"{'lat': 48.4228659, 'lng': -123.3689381}",70.0,5.0
577,haunted_montreal_pub_crawl,canada,quebec,montreal,"{'lat': 45.5220554, 'lng': -73.5371121}",24.0,5.0
578,evening_gourmet_tour_5_course_dinner_in_quebec_city,canada,quebec,quebec_city,"{'lat': 46.8032471, 'lng': -71.2347022}",143.0,5.0
579,island_of_orleans_food_and_drink_tour,canada,quebec,quebec_city,"{'lat': 46.898015, 'lng': -71.182973}",44.95,4.5
580,niagara-on-the-lake_wine-tasting_tour_with_gourmet_lunch_or_dinner,canada,ontario,niagara_falls,"{'lat': 43.2265419, 'lng': -79.1159615}",157.07,5.0
581,toronto_distillery_district_walking_tour,canada,ontario,toronto,"{'lat': 43.6502975, 'lng': -79.3606799}",23.73,5.0
582,vancouver_brewery_tour,canada,british_columbia,vancouver,"{'lat': 49.2856453, 'lng': -123.1118545}",83.99,5.0
583,niagara_falls_one_day_sightseeing_tour_from_toronto,canada,ontario,niagara_falls,"{'lat': 43.6692612, 'lng': -79.3868078}",99.0,4.0
584,small-group_toronto_beer_tour,canada,ontario,toronto,nil,80.0,5.0
585,gastown_walking_food_tour,canada,british_columbia,vancouver,"{'lat': 49.2859174, 'lng': -123.1138245}",93.45,5.0
586,montreal_craft_brewery_and_beer_tasting_small-group_tour,canada,quebec,montreal,nil,74.73,5.0
587,small-group_granville_island_market_tour,canada,british_columbia,vancouver,"{'lat': 49.2838297, 'lng': -123.1099959}",79.9,5.0
588,konzelmann_estate_winery_tour_and_tasting_in_niagara-on-the-lake,canada,ontario,niagara_falls,nil,10.0,5.0
589,secret_food_tours_montreal,canada,quebec,montreal,nil,79.74,-1.0
590,"show_me_the_city,_toronto_walking_tour",canada,ontario,toronto,"{'lat': 43.6400676, 'lng': -79.3824719}",36.0,5.0
591,small-group_gourmet_food_tour_in_vancouver,canada,british_columbia,vancouver,"{'lat': 49.2838297, 'lng': -123.1099959}",131.87,5.0
592,niagara_falls_day_tour_from_toronto_including_hornblower_boat_tour,canada,ontario,toronto,nil,115.0,4.5
593,crystal_hut_fondue_by_snowcat,canada,british_columbia,whistler,"{'lat': 50.1133762, 'lng': -122.954259}",219.45,4.0
594,fine_dining_dinner_tour_in_whistler,canada,british_columbia,whistler,"{'lat': 50.114686, 'lng': -122.956828}",131.24,5.0
595,introductory_brewery_and_distillery_tour,canada,british_columbia,vancouver_island,"{'lat': 48.4846699, 'lng': -123.3872278}",22.0,5.0
596,the_fraser_valley_winery_tour,canada,british_columbia,vancouver,"{'lat': 43.7431803, 'lng': -79.3027994}",149.96,5.0
597,kensington_market_-toronto's_neighborhood_international_food_tour,canada,ontario,toronto,"{'lat': 43.6544349, 'lng': -79.3875078}",89.0,5.0
598,quebec_pub_crawl,canada,quebec,quebec_city,nil,28.0,4.5
599,niagara-on-the-lake_wine_tour_with_lunch,canada,ontario,niagara_falls,"{'lat': 43.2163982, 'lng': -79.1287849}",114.99,4.5
600,small-group_quebec_wine_tour_from_montreal_with_gourmet_lunch_or_cheese_tasting,canada,quebec,montreal,"{'lat': 45.502057, 'lng': -73.569345}",97.73,5.0
601,"the_kettle_tour_-_4_premium_locations_-_2_breweries,_distillery,_winery&cidery",canada,ontario,niagara_falls,nil,99.95,-1.0
602,konzelmann_estate_winery:_junk_food_wine_pairing,canada,ontario,niagara_falls,nil,15.0,4.5
603,crystal_hut_fondue_by_snowmobile,canada,british_columbia,whistler,"{'lat': 50.1133762, 'lng': -122.954259}",282.45,5.0
604,vancouver_wine_tour_(fraser_valley),canada,british_columbia,vancouver,"{'lat': 49.2879402, 'lng': -123.1130521}",135.0,4.5
605,private_winery_tour_of_niagara-on-the-lake,canada,ontario,niagara_falls,nil,165.0,5.0
606,3-hour_old_chinatown_food_tour_in_toronto,canada,ontario,toronto,"{'lat': 43.6596227, 'lng': -79.3472817}",100.0,4.5
607,kelowna_or_west_kelowna_afternoon_sightseeing_wine_tour,canada,british_columbia,okanagan_valley,nil,98.95,5.0
608,niagara-on-the-lake_winery_tasting_afternoon_tour_with_wine_and_cheese,canada,ontario,niagara_falls,"{'lat': 43.2541511, 'lng': -79.0854685}",95.0,4.5
609,afternoon_delight_wine_and_cheese_tour,canada,ontario,niagara_falls,"{'lat': 43.1957482, 'lng': -79.1569644}",89.27,5.0
610,toronto_craft_brewery_tour,canada,ontario,toronto,nil,108.72,5.0
611,"the_compromise_tour_-_4_premium_locations_-_winery,_winery&cidery,_2_breweries",canada,ontario,niagara_falls,nil,99.95,-1.0
612,best_of_saint_john_tour,canada,new_brunswick,saint_john,nil,149.0,-1.0
613,best_of_p.e.i._tour,canada,prince_edward_island,charlottetown,nil,149.0,-1.0
614,tour_to_niagara_falls_from_toronto,canada,ontario,toronto,"{'lat': 43.0756764, 'lng': -79.0856639}",89.0,5.0
615,tour_to_niagara_falls_with_cruise,canada,ontario,toronto,"{'lat': 43.0756764, 'lng': -79.0856639}",103.0,-1.0
616,family_friendly_tour_to_niagara_falls,canada,ontario,toronto,nil,89.0,-1.0
617,great_canadian_food_tour,canada,ontario,toronto,"{'lat': 43.6544349, 'lng': -79.3875078}",90.0,-1.0
618,a_wok_around_chinatown:_culinary_and_cultural_walking_tour,canada,british_columbia,vancouver,"{'lat': 49.2723568, 'lng': -123.1350654}",108.0,5.0
619,small-group_wine_tour_from_niagara_falls_with_hotel_pickup,canada,ontario,niagara_falls,"{'lat': 43.1389513, 'lng': -79.1334083}",99.95,5.0
620,quebec_city_craft_brewery_and_beer_tasting_small-group_tour,canada,quebec,quebec_city,nil,74.73,5.0
621,vancouver_art_deco_&_chocolate_tasting_tour,canada,british_columbia,vancouver,"{'lat': 49.282979, 'lng': -123.109697}",54.6,5.0
622,niagara-on-the-lake_cycle_and_wine-tasting_tour_with_optional_two_course_lunch,canada,ontario,niagara_falls,"{'lat': 43.2265419, 'lng': -79.1159615}",77.98,5.0
623,winter_wonderland_food_tour_in_niagara-on-the-lake,canada,ontario,niagara_falls,"{'lat': 43.0581645, 'lng': -79.2902133}",62.0,5.0
624,niagara_on_the_lake_from_toronto,canada,ontario,toronto,"{'lat': 43.0756764, 'lng': -79.0856639}",99.0,-1.0
625,niagara_falls_tour_from_niagara_on_the_lake,canada,ontario,niagara_falls,"{'lat': 43.0756764, 'lng': -79.0856639}",99.0,-1.0
626,4-day_vancouver_island_explorer_tour_from_vancouver,canada,british_columbia,vancouver,"{'lat': 49.2788333, 'lng': -123.1232148}",592.2,-1.0
627,3-hour_east_vancouver_art_mural_&_craft_brewery_tour,canada,british_columbia,vancouver,nil,45.0,4.0
628,montreal_architectural_walking_tour_(2_hour),canada,quebec,montreal,"{'lat': 45.505816, 'lng': -73.5531589}",44.84,-1.0
629,"toronto_walking_tour_-_arts,_food_&_culture_(group_tour)",canada,ontario,toronto,"{'lat': 43.753672, 'lng': -79.6089756}",35.0,-1.0
630,"whales,_trails_and_island_delights_tour",canada,british_columbia,things_to_do_in_pender_island,"{'lat': 48.8002755, 'lng': -123.3109432}",141.75,-1.0
631,sea_to_sky_tour,canada,british_columbia,things_to_do_in_pender_island,"{'lat': 48.8002755, 'lng': -123.3109432}",99.75,-1.0
632,whistler_experience_day_tour,canada,british_columbia,whistler,"{'lat': 56.130366, 'lng': -106.346771}",279.3,-1.0
633,fantasy_sightseeing_boat_&_wine_tour,canada,british_columbia,okanagan_valley,nil,180.0,-1.0
634,"vip_ice_hotel,_basilica,_copper_museum,_city_and_plains_by_private_car",canada,quebec,quebec_city,nil,162.23,-1.0
635,toronto_city_walking_tour:_york_to_the_6ix_(group_tour),canada,ontario,toronto,"{'lat': 43.753672, 'lng': -79.6089756}",35.0,-1.0
636,niagara_falls_&_niagara-on-the-lake,canada,ontario,niagara_falls,"{'lat': 43.0756764, 'lng': -79.0856639}",600.0,-1.0
637,7_pm_spirit_of_victoria_food_tour_(gourmet_food_progressive_dinner_and_tour),canada,british_columbia,vancouver_island,nil,299.0,-1.0
638,full_day_private_wine_tours_for_up_to_10_people,canada,british_columbia,okanagan_valley,"{'lat': 49.9325068, 'lng': -119.4001778}",999.0,-1.0
639,"guided_bicycle_tour_-_toronto_waterfront,_island_and_distillery",canada,ontario,toronto,"{'lat': 43.6518868, 'lng': -79.3977573}",85.0,-1.0
640,niagara_falls_and_boat_cruise,canada,ontario,niagara_falls,"{'lat': 43.0756764, 'lng': -79.0856639}",105.0,5.0
641,niagara_falls_tour_&_boat_cruise,canada,ontario,niagara_falls,nil,110.0,-1.0
642,private_tour_from_toronto_to_niagara_on_the_lake,canada,ontario,toronto,"{'lat': 43.0756764, 'lng': -79.0856639}",650.0,-1.0
643,vip_private_car_tour_falls_&_island_of_orleans_-_(the_all_but_the_basilica_tour),canada,quebec,quebec_city,nil,94.06,-1.0
644,bachelorette_wine_tours_-_west_kelowna_wine_tour-_3_hrs.,canada,british_columbia,okanagan_valley,nil,117.0,-1.0
645,red_hot_mingle_night!,canada,british_columbia,okanagan_valley,nil,80.0,-1.0
646,pedal_pub_crawl_downtown_victoria,canada,british_columbia,vancouver_island,nil,35.0,-1.0
647,expert_led_vancouver_food_&_market_tour,canada,british_columbia,vancouver,nil,109.06,-1.0
648,girls_just_want_to_have_fun,canada,british_columbia,okanagan_valley,"{'lat': 49.8294363, 'lng': -119.6265584}",60.0,-1.0
649,pirates_&_pints_pub_crawl,canada,nova_scotia,things_to_do_in_yarmouth,"{'lat': 43.8391301, 'lng': -66.1189487}",65.0,-1.0
650,traditional_day_in_a_maple_grove_in_quebec,canada,quebec,quebec_city,nil,777.0,-1.0
651,native_american_discoveries_and_overnight_stay_in_prospector's_tent,canada,quebec,things_to_do_in_quebec_city,nil,599.0,-1.0
652,cowbell_express_beer_tour,canada,ontario,toronto,"{'lat': 45.463769, 'lng': -73.8233438}",110.0,-1.0
653,high_spirited_two_day_wine_adventure,canada,british_columbia,okanagan_valley,"{'lat': 49.894787, 'lng': -119.496593}",450.0,-1.0
654,old_montreal_delights_with_a_local!,canada,quebec,montreal,nil,225.0,-1.0
655,6_pm_spirit_of_victoria_food_tour_(gourmet_food_progressive_dinner_and_tour),canada,british_columbia,vancouver_island,nil,299.0,-1.0
656,wine_tasting_tours,canada,british_columbia,okanagan_valley,"{'lat': 49.8294363, 'lng': -119.6265584}",75.0,5.0
657,original_hamilton_beer_tours,canada,ontario,things_to_do_in_dundas,nil,118.65,-1.0
